"Product Code","Product Name",Variant,Expected,Counted
E-FRIGO-G5,"Frigomat Gelato Maker",,-2.0000,
EX-001,"Expiry Pro 01",,24.0000,
EX-002,"Expiry Pro 02",Unit,3,
EX-002,"Expiry Pro 02",Can,,
EX-002,"Expiry Pro 02",Case,4,
EX-003,"Expiry Pro 03",Unit,2,
EX-003,"Expiry Pro 03",Can,,
EX-003,"Expiry Pro 03",Case,1,
EX-004,"Expiry Pro 04",Unit,3,
EX-004,"Expiry Pro 04",Can,,
EX-004,"Expiry Pro 04",Case,,
EX-005,"Expiry Pro 05",,15.0000,
EXP01,Expiry-Pro01,Unit,,
EXP01,Expiry-Pro01,Large,,
EXP02,Expiry-Pro02,Unit,4,
EXP02,Expiry-Pro02,Large,,
FTV1,"Twin Villa",,3.0000,
FTV2,"Twin Villa2",,4.0000,
FTV3,"Twin Villa3",,0.0000,
FTV4,"Twin Villa4",,1.0000,
G-811,"811 GOODS TEST ITEM (RTH)","Stand Unit+24",87,
G-811,"811 GOODS TEST ITEM (RTH)","Stand Unit 111+12",,
G-811,"811 GOODS TEST ITEM (RTH)","Stand Unit 111",11,
G-822,"822 GOODS TEST ITEM (RTH)","Stand Unit+24",87,
G-822,"822 GOODS TEST ITEM (RTH)","Stand Unit 111+12",,
G-822,"822 GOODS TEST ITEM (RTH)","Stand Unit 111",11,
G-833,"833 GOODS TEST ITEM (RTH)","Stand Unit+24",87,
G-833,"833 GOODS TEST ITEM (RTH)","Stand Unit 111+12",,
G-833,"833 GOODS TEST ITEM (RTH)","Stand Unit 111",11,
glassesKh,glasses_kh,,0.0000,
glassesKhOut,glasses_kh_out,,2.0000,
HLL,HLL,,90.0000,
HLLO,HLLO,,90.0000,
Home_vila,"Vila twin",,200.0000,
ICE-I,"Ice Cola",,23.0000,
"Kakada SP","Kakada SP",,1.0000,
KD01,"KD 01",,474.0000,
KD02,"KD 02",,495.0000,
KD03,"KD 03",,500.0000,
KD04,"KD 04",,500.0000,
KL-0001,"Kaoly 1",,170.0000,
KL-0002,"Kaoly 2",Unit,104,
KL-0002,"Kaoly 2",Can,2,
LH1-V01-01,01,,1.0000,
LH1-V01-02,02,,-5.0000,
mmmm,mmmm,,100.0000,
mouytest,mouy-test,Case,30,
mouytest,mouy-test,Small,15,
mouytest1,mouy-test1,Can,2,
mouytest1,mouy-test1,Case,,
mouytest3,mouy-test3,,0.0000,
MP,"Multi Producttttttttttttttttt",Unit,,
MP,"Multi Producttttttttttttttttt",Case,20,
MT-711,"711 Material TEST ITEM (RTH)","Stand Unit 111",11,
MT-711,"711 Material TEST ITEM (RTH)","Stand Unit 111+12",1,
MT-711,"711 Material TEST ITEM (RTH)","Stand Unit+24",174,
MT-722,"722 Material TEST ITEM (RTH)","Stand Unit 111+24",174,
MT-722,"722 Material TEST ITEM (RTH)","Stand Unit 111+12",1,
MT-722,"722 Material TEST ITEM (RTH)","Stand Unit 111",11,
MT-733,"733 Material TEST ITEM (RTH)","Stand Unit 111+24",174,
MT-733,"733 Material TEST ITEM (RTH)","Stand Unit 111+12",1,
MT-733,"733 Material TEST ITEM (RTH)","Stand Unit 111",11,
NK001,Nak-001,Unit,11,
NK001,Nak-001,Case,47,
NK002,Nak-002,Case,484,
NK002,Nak-002,Can,1,
NK003,Nak-003,Can,5,
NK003,Nak-003,Case,3,
NK006,Nak-006,Can,3,
NK006,Nak-006,Case,8,
NK007,Nak-007,Can,10,
NK007,Nak-007,Case,10,
NK008,Nak-008,Can,,
NK008,Nak-008,Case,10,
NK009,Nak-009,Can,2,
NK009,Nak-009,Case,72,
NK010,Nak-010,Can,2,
NK010,Nak-010,Case,48,
NK011,Nak-011,Can,4,
NK011,Nak-011,Case,119,
NK012,Nak-012,Can,10,
NK012,Nak-012,Case,245,
NK013,Nak-013,Can,10,
NK013,Nak-013,Case,160,
NK014,Nak-014,Can,8,
NK014,Nak-014,Case,166,
NK015,Nak-014,Can,11,
NK015,Nak-014,Case,2756,
NK016,Nak-016,Can,5,
NK016,Nak-016,Case,15,
NK017,Nak-017,Can,2,
NK017,Nak-017,Case,9,
NK018,Nak-018,KG,,
NK018,Nak-018,TON,33,
NK019,Nak-019,KG,,
NK019,Nak-019,TON,,
NK020,Nak-020,KG,18,
NK020,Nak-020,TON,,
NK021,Nak-021,KG,20,
NK022,Nak-022,,2.0000,
NK023,Nak-023,,2.0000,
NKP001,"0.875លីត្រ ថ្នាប្រេងលេខ 914",,1.0000,
NKP002,"3.5លីត្រ ថ្នាំប្រេង លេខ 914",,100.0000,
NKP003,????????,Unit,,
NKP003,????????,Box,1,
NKP003,????????,Cotton,12,
NM01,"Nak Mat 01",Can,4,
NM01,"Nak Mat 01",Case,2,
NM02,"Nak Mat 02",Can,6,
NM02,"Nak Mat 02",Case,24,
NM03,"Nak Mat 03",Can,1,
NM03,"Nak Mat 03",Case,32,
noodle_barth,noodle_barth,Case,,
noodle_barth,noodle_barth,Can,,
NP01,"Nak Pro 01",Small,2,
NP01,"Nak Pro 01",Large,104,
NP01C,"Nak Pro 01 C",,-3.0000,
NP02,"Nak Pro 02",Can,7,
NP02,"Nak Pro 02",Case,408,
NP03,"Nak Pro 03",Can,3,
NP03,"Nak Pro 03",Case,5,
NP04,"Nak Pro 04",,5.0000,
oun001,Oun,Can,2,
oun001,Oun,Case,2,
P-nv,product_novarain,,125.0000,
P-v001,product_variant,Case,47,
P-v001,product_variant,Can,17,
pepsi001,Pepsi,,0.0000,
PK001,Product_Kakada_01,,29.0000,
PK002,Product_Kakada_02,,30.0000,
PK003,Product_Kakada_03,,29.0000,
PK004,Product_Kakada_04,,30.0000,
"PKD169\8","Sophon Kakada 168",,15.0000,
PORO001,PORO,,30.0000,
poro1,"poro 1",,80.0000,
poro2,"poro 2",Can,3,
poro2,"poro 2",Case,4,
PPN01,"Plan 1",,960.0000,
PPN02,"Plan 2",,980.0000,
PPN03,"Plan 3",Unit,50,
PPN03,"Plan 3",TON,6,
PPN04,"Plan 4",Unit,,
PPN04,"Plan 4",TON,,
PPN4,PPN4,,0.0000,
ProPS-001,Product-Pisey1,,1280.0000,
PS-Villa-001,Villa,,0.0000,
PSTest001,Pisey-test,,1021.0000,
RN001,Rak,Unit,3,
RN001,Rak,Case,4,
RN002,Rak2,Unit,3,
RN002,Rak2,Case,4,
RP-001,Red-Pen,,958.0000,
Sand,ខ្សាច់,Unit,11,
Sand,ខ្សាច់,Case,20,
saothan,saothan,,74.0000,
saothan001,saothan,,-2.0000,
SH-0001,Singha,,6.0000,
SNM,"Sun and Moon",Can,2,
SNM,"Sun and Moon",Case,3,
SP-001,Sey-001,,140.0000,
SP-002,Sey-002,Can,6,
SP-002,Sey-002,Case,,
SP-003,Sey-003,,-10.0000,
SP-005,Sey-005,,1095.0000,
SPT-01,Sey-test1,,1160.0000,
SPT-02,Sey-test2,,963.0000,
SPT-03,Sey-test3,Can,,
SPT-03,Sey-test3,Case,998,
STA-01,Standard,,0.0000,
STA-N05,"Standard Nak 05",,0.0000,
T001,"Thearak 1",,90.0000,
T002,"Thearak 2",Can,19,
T002,"Thearak 2",Case,49,
TB-00001,"Tiger Beer",,0.0000,
TB-0001,"Tiger Beer",,40.0000,
Test-0001,"Test One",,95.0000,
test1,test1,,1000.0000,
test2,test2,,2000.0000,
testing01,testing01,Unit,,
testing01,testing01,Can,,
testing01,testing01,Case,6,
testing_product,testing_product,,1000.0000,
testing_product1,testing_product1,,1000.0000,
test_001,Product_Test,,29.0000,
test_002,"Test 2",Can,,
test_002,"Test 2",Case,100,
tesy_001,"Test 1",,79.0000,
thean001,Thean-1,,34.0000,
thon_001,"Thon 1",,10.0000,
TS-0001,"Test Stock",Case,100,
TS-0001,"Test Stock",Can,,
TS01,"Test Stand",Can,2,
TS01,"Test Stand",Case,2,
TT-0001,"Test One",,0.0000,
TT-0002,"Test Two",,0.0000,
TT-0003,"Test Three",,0.0000,
TT-001,Test01,,130.0000,
tt-011,test11,,0.0000,
TT-PRO-0001,"Test 001",,5.0000,
TT-PRO-0002,"Test 002",,17.0000,
TT-PRO-0003,"Test 003",,30.0000,
TT-PRO-0004,"Test 004",,39.0000,
TT-PRO-0005,"Test 005",,48.0000,
TT0001,"Testing 1",Carton,90,
TT0001,"Testing 1",Box,,
TT0001,"Testing 1",Can,,
TT0002,"Testing 2",Can,,
TT0002,"Testing 2",Box,,
TT0002,"Testing 2",Carton,90,
TT0003,"Testing 3",Can,,
TT0003,"Testing 3",Box,,
TT0003,"Testing 3",Carton,90,
TT1,"Testing 1",,0.0000,
twinvil001,"Twin villas",,0.0000,
US-001,"Using Stock",,100.0000,
US-002,"Using Stock",,100.0000,
VILA001,"VILA PLUS",,88.5000,
VROHTO,"V Rohto",,90.0000,
World!,Hello,,12.0000,
yogert,Yogert_bart,,-2.0000,
yogert1,yogert_usd,,-2.0000,
Z001,Z001,,13.0000,
Z002,Z002,,-10.0000,
zzzz,zzzz,Case,85,
zzzz,zzzz,Can,,
